trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
37421	7991	0	0	4	1	1	1	1.0	2	2013	7	29	1	16.0	40	1	1	1	2689	0.619722222	0.195555556	0.186111111	0.0	0.183333333	0.0	0	0.1525	1.5	0.44	0.0	0.216758
37423	7991	1	0	3	3	1	1	0.5	2	2013	7	29	1	12.5	22	1	0	1	18538	4.195	1.222777778	0.218333333	0.7	0.244722222	0.183333333	2	0.895277778	4.3	3.12	10.5	0.565932
37431	7994	0	0	3	1	1	5	0.0	2	2013	7	29	1	6.833333333	30	0	0	1	15788	3.6225	1.090555556	0.175833333	0.366666667	0.3444444439999999	0.138888889	1	1.026388889	0.0	2.97	0.0	0.673613
37434	7994	1	3	4	3	1	1	1.0	2	2013	7	29	1	13.83333333	25	1	1	1	1642	0.531388889	0.151111111	0.113333333	0.0	0.241666667	0.0	0	0.195833333	1.5	0.53	0.0	0.215603
37439	7995	3	1	3	4	6	4	0.5	2	2013	7	29	1	17.5	21	1	1	0	3626	0.8738888890000001	0.289722222	0.219444444	0.2	0.0	0.0	0	0.3275	1.95	0.71	10.5	0.521628
37442	7996	0	2	3	3	6	1	1.0	2	2013	7	29	1	21.41666667	36	0	1	0	1866	0.429722222	0.121111111	0.099444444	0.0	0.1375	0.0	0	0.116944444	1.5	0.28	0.0	0.4275529999999999
37454	7999	0	0	4	4	2	1	1.0	2	2013	7	30	2	7.5	35	0	1	1	13347	3.310555556	1.122777778	0.136944444	0.7333333329999999	0.05	0.183333333	2	0.6088888889999999	4.3	1.79	0.0	0.315237
37500	8007	0	3	4	3	1	5	0.0	2	2013	7	30	2	16.33333333	70	0	1	1	7680	1.868055556	0.546666667	0.080277778	0.0	0.850833333	0.1166666669999999	1	0.509444444	0.0	1.47	0.0	0.375682
37502	8007	1	3	4	3	1	5	0.0	2	2013	7	30	2	16.33333333	65	1	0	1	7680	1.868055556	0.546666667	0.080277778	0.0	0.850833333	0.1166666669999999	1	0.509444444	0.0	1.47	0.0	0.375682
37515	8010	3	0	4	3	2	5	0.0	2	2013	7	30	2	20.0	5	1	0	1	6201	1.521111111	0.438888889	0.1875	0.183333333	0.1	0.15	1	0.333055556	0.0	1.1	0.0	0.216013
37534	8015	0	0	3	3	6	1	1.0	2	2013	7	31	3	11.5	21	1	0	0	1735	0.426388889	0.146388889	0.090833333	0.0	0.121388889	0.0	0	0.109722222	1.5	0.3	0.0	0.156962
37535	8015	0	1	3	5	6	1	1.0	2	2013	7	31	3	13.5	21	1	0	0	2798	0.7475	0.2263888889999999	0.124722222	0.0	0.231111111	0.0	0	0.146666667	1.5	0.46	0.0	0.265152
37539	8016	0	0	1	3	1	1	1.0	2	2013	7	31	3	8.666666667000001	53	1	1	1	1852	0.429444444	0.163888889	0.110277778	0.0	0.211666667	0.0	0	0.145555556	1.5	0.44	0.0	0.477099
37546	8017	1	1	3	3	1	5	0.0	2	2013	7	31	3	19.0	9	0	0	2	1887	0.518055556	0.185555556	0.265833333	0.0	0.208333333	0.0	0	0.156944444	0.0	0.46	0.0	0.20708
37555	8020	0	3	3	3	1	5	0.0	2	2013	7	31	3	13.03333333	71	0	1	2	7035	1.8425	0.566944444	0.243333333	0.0	0.435	0.112222222	1	0.3938888889999999	0.0	1.26	0.0	0.5458390000000001
37580	8027	0	2	4	3	1	5	0.0	2	2013	7	31	3	17.25	68	0	1	2	1234	0.3025	0.081666667	0.083055556	0.0	0.1225	0.0	0	0.097222222	0.0	0.25	0.0	0.3914289999999999
37591	8029	1	1	2	5	6	1	1.0	2	2013	7	31	3	18.0	27	0	1	0	1047	0.272222222	0.092777778	0.182777778	0.0	0.065	0.0	0	0.1291666669999999	1.5	0.24	10.5	0.582796
37596	8030	0	3	4	3	1	5	0.0	2	2013	7	31	3	22.58333333	47	0	1	2	8915	2.065555556	0.689722222	0.1875	0.166666667	0.35	0.1166666669999999	1	0.559722222	0.0	1.53	0.0	0.562779
37608	8033	5	1	4	3	1	3	0.0	2	2013	7	31	3	21.25	15	0	0	1	2549	0.599722222	0.185277778	0.058333333	0.0	0.134166667	0.0	0	0.153333333	0.0	0.44	0.0	0.11413
37626	8039	0	0	4	3	2	1	1.0	2	2013	8	1	4	15.83333333	62	0	1	1	2022	0.495	0.176388889	0.1422222219999999	0.0	0.199444444	0.0	0	0.113611111	1.5	0.28	0.0	0.195599
37639	8041	1	0	4	3	1	1	1.0	2	2013	8	1	4	7.75	44	1	1	2	808	0.2166666669999999	0.075833333	0.083333333	0.0	0.0625	0.0	0	0.056944444	1.5	0.15	0.0	0.117073
37643	8041	2	0	4	3	1	5	0.0	2	2013	8	1	4	7.75	6	0	0	2	808	0.2166666669999999	0.075833333	0.083333333	0.0	0.0625	0.0	0	0.056944444	0.0	0.15	0.0	0.117073
37687	8050	0	0	1	4	6	1	1.0	2	2013	8	2	5	8.0	37	0	1	0	762	0.200833333	0.078611111	0.131944444	0.0	0.05	0.0	0	0.094722222	1.5	0.21	0.0	0.378299
37715	8056	3	0	1	3	6	2	0.0	2	2013	8	2	5	9.0	16	1	0	0	814	0.2344444439999999	0.1575	0.166111111	0.0	0.064166667	0.0	0	0.078611111	0.0	0.17	0.0	0.34629
37717	8056	3	2	3	3	6	2	0.0	2	2013	8	2	5	11.0	16	1	0	0	5033	1.252222222	0.4458333329999999	0.185	0.0	0.35	0.0	0	0.3338888889999999	0.0	0.88	0.0	0.420965
37735	8060	0	8	3	3	1	5	0.0	2	2013	8	2	5	17.5	66	0	1	2	1069	0.281666667	0.069444444	0.242222222	0.0	0.015833333	0.0	0	0.081388889	0.0	0.21	0.0	0.0784983
37743	8062	2	1	1	3	6	5	0.0	2	2013	8	2	5	15.5	9	0	0	0	843	0.2119444439999999	0.069166667	0.08	0.0	0.0577777779999999	0.0	0	0.093888889	0.0	0.17	0.0	0.2396449999999999
37747	8063	0	5	4	3	6	1	0.5	2	2013	8	2	5	19.5	24	1	1	0	10045	2.534166667	0.7716666670000001	0.140277778	0.25	0.5083333329999999	0.2	2	0.653888889	3.0	1.93	0.0	0.371283
37774	8068	1	3	4	3	1	1	1.0	2	2013	8	3	6	18.5	40	0	1	1	4999	1.2469444440000002	0.420277778	0.073888889	0.0	0.4275	0.0	0	0.299722222	1.5	0.98	0.0	0.378128
37783	8070	0	0	3	3	6	1	1.0	2	2013	8	3	6	13.0	37	0	1	0	1300	0.3325	0.105	0.074166667	0.0	0.162222222	0.0	0	0.1030555559999999	1.5	0.23	0.0	0.247978
37793	8071	3	1	3	3	1	4	1.0	2	2013	8	3	6	15.5	25	1	0	1	1835	0.641944444	0.203333333	0.304444444	0.0	0.188333333	0.0	0	0.151944444	1.5	0.44	0.0	0.204753
37869	8083	4	5	4	3	1	5	0.0	2	2013	8	3	6	17.5	6	1	0	1	1666	0.443611111	0.1447222219999999	0.154444444	0.0	0.091111111	0.0	0	0.138055556	0.0	0.34	0.0	0.307847
37927	8096	1	1	4	5	1	5	0.0	2	2013	8	4	7	12.33333333	67	1	1	2	481	0.131111111	0.038333333	0.101388889	0.0	0.036666667	0.0	0	0.050833333	0.0	0.14	0.0	0.125683
37933	8098	0	0	4	3	2	5	0.0	2	2013	8	4	7	10.5	74	0	1	1	8916	2.2525	0.719166667	0.3225	0.15	0.199166667	0.183333333	1	0.317777778	0.0	1.15	0.0	0.125874
37997	8114	1	1	3	3	6	5	0.0	2	2013	8	5	1	17.5	65	0	0	0	6014	1.724166667	0.487777778	0.152777778	0.133333333	0.2191666669999999	0.166666667	1	0.4708333329999999	0.0	1.26	0.0	0.437758
38001	8115	1	1	3	3	6	1	1.0	2	2013	8	5	1	20.25	38	1	0	0	1469	0.329444444	0.083888889	0.040277778	0.0	0.082222222	0.0	0	0.075555556	1.5	0.23	0.0	0.180147
38039	8124	0	0	3	3	6	5	0.0	2	2013	8	5	1	8.5	82	1	0	0	1448	0.334444444	0.1172222219999999	0.148333333	0.0	0.066666667	0.0	0	0.106111111	0.0	0.25	0.0	0.361257
38060	8131	0	1	1	3	1	1	1.0	2	2013	8	6	2	10.25	47	0	1	1	955	0.243055556	0.066388889	0.165	0.0	0.05	0.0	0	0.08	1.5	0.24	0.0	0.0659722
38075	8132	0	2	4	3	1	5	0.0	2	2013	8	6	2	15.0	66	1	1	2	1272	0.312777778	0.080277778	0.165833333	0.0	0.034166667	0.0	0	0.072777778	0.0	0.22	0.0	0.0267175999999999
38079	8133	1	0	3	4	1	1	1.0	2	2013	8	6	2	7.75	27	1	1	2	9845	2.400833333	0.801111111	0.203888889	0.366666667	0.082777778	0.166666667	1	0.614166667	4.8	1.79	0.0	0.697422
38096	8136	1	0	4	3	1	5	0.0	2	2013	8	6	2	12.0	62	1	1	1	1455	0.401111111	0.1625	0.2688888889999999	0.0	0.066666667	0.0	0	0.115	0.0	0.32	0.0	0.164251
38100	8137	0	2	2	3	6	4	1.0	2	2013	8	6	2	18.58333333	35	1	0	0	3082	0.788055556	0.300555556	0.160555556	0.0	0.316666667	0.1	1	0.318055556	3.0	0.83	0.0	0.307424
38106	8141	0	0	2	3	6	1	1.0	2	2013	8	6	2	12.5	59	0	1	0	1728	0.478611111	0.15	0.075833333	0.0	0.25	0.0	0	0.156388889	1.5	0.38	10.5	0.529307
38121	8143	2	1	3	1	6	1	1.0	2	2013	8	6	2	15.5	25	0	0	1	14797	3.3883333330000003	1.138333333	0.254444444	0.5	0.0	0.1	1	1.178888889	2.4	2.77	10.5	0.6910930000000001
38126	8144	2	2	4	3	1	1	1.0	2	2013	8	6	2	11.0	39	1	1	1	1751	0.4613888889999999	0.201388889	0.190277778	0.0	0.113333333	0.0	0	0.170555556	1.5	0.45	0.0	0.267101
38140	8146	2	0	3	1	1	1	1.0	2	2013	8	6	2	7.75	34	0	1	1	15265	3.329444444	0.928888889	0.220555556	0.433333333	0.0	0.1166666669999999	1	0.9	4.6	2.74	10.5	0.53179
38182	8159	1	0	3	3	6	1	1.0	2	2013	8	7	3	12.0	50	0	0	0	4467	1.4938888890000002	0.4158333329999999	0.109722222	0.1	0.237777778	0.35	2	0.2213888889999999	4.5	0.86	0.0	0.155583
38187	8159	3	1	4	3	6	5	0.0	2	2013	8	7	3	0.0	6	0	0	0	4467	1.517777778	0.425833333	0.482777778	0.1	0.05	0.1	1	0.208055556	0.0	0.87	0.0	0.105474
38189	8159	4	1	4	3	6	5	0.0	2	2013	8	7	3	0.0	5	0	0	0	4467	1.517777778	0.425833333	0.482777778	0.1	0.05	0.1	1	0.208055556	0.0	0.87	0.0	0.105474
38202	8163	0	4	3	5	1	5	0.0	2	2013	8	7	3	12.66666667	69	1	1	2	5944	1.361944444	0.417222222	0.208611111	0.1166666669999999	0.0	0.0	0	0.295277778	0.0	1.16	0.0	0.2342429999999999
38214	8166	1	0	1	1	1	5	0.0	2	2013	8	7	3	9.0	67	0	1	1	3971	0.956388889	0.310833333	0.21	0.183333333	0.0	0.0	0	0.347777778	0.0	0.82	10.5	0.641374
38227	8169	0	4	4	5	1	1	1.0	2	2013	8	7	3	22.0	23	1	1	2	2758	0.6875	0.260277778	0.111111111	0.0	0.222222222	0.0	0	0.219722222	1.5	0.63	0.0	0.182048
38228	8169	1	0	3	1	1	1	1.0	2	2013	8	7	3	11.5	22	1	1	2	5062	1.116666667	0.307222222	0.157777778	0.15	0.0	0.0	0	0.237777778	1.5	0.94	0.0	0.1273359999999999
38235	8170	1	1	4	3	2	1	1.0	2	2013	8	7	3	14.91666667	46	1	1	1	1628	0.446666667	0.145833333	0.148888889	0.0	0.1016666669999999	0.0	0	0.0861111109999999	1.5	0.23	0.0	0.325806
38236	8170	1	2	4	3	2	1	1.0	2	2013	8	7	3	15.08333333	46	1	1	1	4194	1.031388889	0.303611111	0.288333333	0.0	0.303333333	0.0	0	0.245	1.5	0.68	0.0	0.339002
38237	8170	1	3	4	3	2	1	1.0	2	2013	8	7	3	17.5	46	1	1	1	4194	1.091666667	0.352222222	0.193333333	0.0	0.338611111	0.133333333	1	0.305	3.0	0.79	0.0	0.496357
38239	8170	2	1	4	3	2	3	0.0	2	2013	8	7	3	14.91666667	11	1	0	1	1628	0.446666667	0.145833333	0.148888889	0.0	0.1016666669999999	0.0	0	0.0861111109999999	0.0	0.23	0.0	0.325806
38273	8175	0	3	4	2	2	1	1.0	2	2013	8	8	4	10.33333333	57	0	1	2	2282	0.518611111	0.148055556	0.114722222	0.0	0.2444444439999999	0.0	0	0.1725	1.5	0.37	0.0	0.199678
38294	8178	1	0	3	3	1	1	1.0	2	2013	8	8	4	15.0	42	0	1	1	3236	0.750833333	0.211388889	0.127222222	0.0	0.272222222	0.0	0	0.251666667	1.5	0.61	0.0	0.300221
38303	8180	1	1	1	5	6	1	1.0	2	2013	8	8	4	9.0	39	0	1	0	1317	0.376944444	0.121388889	0.210277778	0.0	0.095277778	0.0	0	0.1722222219999999	1.5	0.34	10.5	0.643548
38309	8181	0	4	3	3	6	1	1.0	2	2013	8	8	4	18.5	51	0	1	0	1327	0.300277778	0.079444444	0.0866666669999999	0.0	0.1291666669999999	0.0	0	0.102777778	1.5	0.25	0.0	0.264865
38314	8183	0	0	1	3	1	1	1.0	2	2013	8	8	4	9.25	47	0	0	1	500	0.1744444439999999	0.063055556	0.0736111109999999	0.0	0.050833333	0.0	0	0.0586111109999999	1.5	0.16	0.0	0.1184829999999999
38321	8185	0	3	4	1	1	5	0.0	2	2013	8	8	4	17.0	66	1	1	2	1190	0.357222222	0.116111111	0.1291666669999999	0.0	0.1	0.0	0	0.096944444	0.0	0.25	0.0	0.25788
38329	8188	0	1	3	1	1	1	1.0	2	2013	8	8	4	19.0	36	0	1	1	7495	1.896944444	0.610833333	0.0991666669999999	0.2	0.116944444	0.15	1	0.543333333	4.1	1.44	0.0	0.631391
38346	8193	0	1	3	3	6	5	0.0	2	2013	8	9	5	14.5	65	1	0	0	3948	1.0025	0.2894444439999999	0.092777778	0.0	0.355	0.0	0	0.291388889	0.0	0.83	0.0	0.161106
38347	8194	0	0	2	1	2	5	0.0	2	2013	8	9	5	7.0	55	0	1	1	655	0.1988888889999999	0.069722222	0.075555556	0.0	0.058888889	0.0	0	0.074722222	0.0	0.13	0.0	0.104089
38353	8195	0	0	3	3	6	5	0.0	2	2013	8	9	5	9.5	64	0	0	0	1057	0.262222222	0.12	0.1	0.0	0.0855555559999999	0.0	0	0.120277778	0.0	0.23	0.0	0.323326
38382	8203	0	0	2	1	1	1	1.0	2	2013	8	9	5	8.0	37	1	1	1	10007	2.346666667	0.746944444	0.096388889	0.4	0.166666667	0.2	2	0.804722222	4.8	2.12	10.5	0.574387
38396	8205	0	0	4	3	1	1	1.0	2	2013	8	9	5	10.0	45	1	1	1	1643	0.545	0.1769444439999999	0.161666667	0.0	0.168611111	0.0	0	0.123333333	1.5	0.39	0.0	0.0923423
38400	8205	0	4	4	5	1	1	1.0	2	2013	8	9	5	16.46666667	45	1	1	1	5288	1.339166667	0.3725	0.1375	0.1	0.0	0.0	0	0.196944444	1.7	0.79	0.0	0.299013
38405	8205	1	3	4	3	1	1	1.0	2	2013	8	9	5	19.5	46	0	1	1	2858	0.737777778	0.243055556	0.092777778	0.0	0.168333333	0.233333333	1	0.162222222	3.0	0.49	0.0	0.2140409999999999
38424	8209	0	2	3	3	1	1	1.0	2	2013	8	9	5	14.41666667	38	0	1	1	5273	1.218888889	0.365555556	0.201111111	0.0	0.309722222	0.0	0	0.384166667	1.5	1.06	0.0	0.535792
38448	8215	1	2	4	3	2	1	1.0	2	2013	8	10	6	0.0	56	0	1	2	7385	1.717777778	0.505555556	0.166944444	0.0	0.5	0.15	1	0.403888889	3.0	1.07	0.0	0.430536
38453	8215	2	3	4	3	1	4	1.0	2	2013	8	10	6	14.38333333	23	1	1	2	571	0.1772222219999999	0.07	0.033055556	0.0	0.036944444	0.0	0	0.046388889	1.5	0.13	0.0	0.299401
38455	8215	2	5	4	3	1	4	1.0	2	2013	8	10	6	15.91666667	23	1	1	2	1633	0.418333333	0.141666667	0.049166667	0.0	0.146666667	0.0	0	0.137222222	1.5	0.32	0.0	0.3724699999999999
38459	8215	3	1	3	5	2	4	1.0	2	2013	8	10	6	21.25	20	1	1	2	12399	2.744166667	0.827777778	0.12	0.466666667	0.0	0.1166666669999999	1	0.676111111	1.85	1.96	0.0	0.506574
38488	8226	0	0	1	3	6	4	1.0	2	2013	8	10	6	10.0	26	0	1	2	1935	0.5030555560000001	0.156388889	0.1025	0.066666667	0.125	0.0866666669999999	1	0.161944444	2.5	0.4	0.0	0.332762
38491	8227	0	1	3	3	6	1	1.0	2	2013	8	10	6	12.16666667	52	0	0	0	3889	1.001388889	0.311111111	0.150833333	0.2666666669999999	0.0	0.066666667	1	0.290555556	1.5	0.71	0.0	0.2571699999999999
38518	8232	0	1	3	5	2	5	0.0	2	2013	8	11	7	21.0	27	0	1	2	6351	1.467222222	0.466388889	0.1036111109999999	0.0	0.566666667	0.0	0	0.438333333	0.0	1.34	0.0	0.514575
38537	8238	0	1	4	1	2	1	1.0	2	2013	8	11	7	17.75	30	0	1	1	7789	2.1038888890000003	0.628611111	0.301944444	0.0	0.4638888889999999	0.1	1	0.3625	3.0	1.23	0.0	0.195402
38569	8244	1	0	3	1	1	1	1.0	2	2013	8	12	1	7.5	55	1	1	2	15331	3.485833333	1.114166667	0.218611111	0.416666667	0.097222222	0.15	1	0.799166667	6.2	2.54	10.5	0.762252
38613	8255	3	1	3	1	1	1	1.0	2	2013	8	13	2	19.75	54	0	0	1	13131	3.1183333330000003	1.016666667	0.170555556	0.0	0.972777778	0.127777778	2	0.6841666670000001	4.5	2.74	0.0	0.533496
38622	8257	1	2	4	3	1	5	0.0	2	2013	8	13	2	12.0	86	0	1	1	3012	0.7919444440000001	0.275277778	0.013333333	0.0	0.207777778	0.138888889	1	0.167222222	0.0	0.55	0.0	0.119601
38623	8257	1	3	4	3	1	5	0.0	2	2013	8	13	2	13.41666667	86	0	1	1	3012	0.7769444440000001	0.252222222	0.033333333	0.0	0.200555556	0.2	1	0.151388889	0.0	0.53	0.0	0.093578
38641	8262	1	0	1	3	1	5	0.0	2	2013	8	13	2	13.5	67	1	1	2	3552	0.868611111	0.314444444	0.124722222	0.2166666669999999	0.0	0.1166666669999999	1	0.24	0.0	0.69	0.0	0.30787
38651	8265	1	1	3	1	1	1	1.0	2	2013	8	13	2	17.0	47	0	1	1	23797	5.426111111	1.646388889	0.1844444439999999	0.433333333	0.1166666669999999	0.283333333	2	1.241388889	10.1	3.82	10.5	0.648691
38668	8269	3	0	3	3	2	2	0.0	2	2013	8	13	2	15.5	17	1	0	1	1252	0.3291666669999999	0.133055556	0.1472222219999999	0.0	0.141666667	0.0	0	0.138888889	0.0	0.25	0.0	0.37
38671	8269	4	1	4	3	2	2	0.0	2	2013	8	13	2	20.0	16	1	0	1	1252	0.332222222	0.124166667	0.155	0.0	0.133333333	0.0	0	0.111944444	0.0	0.22	0.0	0.394541
38702	8275	0	1	4	1	1	1	1.0	2	2013	8	13	2	15.0	34	0	1	1	5302	1.264444444	0.374444444	0.111666667	0.0	0.7	0.0	0	0.394166667	1.5	0.98	0.0	0.183228
38732	8282	2	1	3	3	6	5	0.0	2	2013	8	14	3	17.5	6	1	0	0	3952	0.8825	0.256944444	0.298055556	0.1166666669999999	0.0	0.0	0	0.278888889	0.0	0.63	0.0	0.507968
38767	8290	0	0	4	1	1	1	1.0	2	2013	8	14	3	8.166666667000001	58	0	1	2	3211	0.857777778	0.304444444	0.16	0.0	0.418611111	0.0	0	0.1988888889999999	1.5	0.6	0.0	0.201117
38813	8296	3	6	4	5	2	3	0.0	2	2013	8	14	3	13.33333333	12	1	0	2	2690	0.631388889	0.213888889	0.086944444	0.0	0.250833333	0.0	0	0.164444444	0.0	0.43	0.0	0.16723
38818	8296	3	11	4	3	2	3	0.0	2	2013	8	14	3	21.95	12	1	0	2	1811	0.38	0.095555556	0.067777778	0.0	0.0875	0.0	0	0.0777777779999999	0.0	0.25	0.0	0.153571
38821	8297	0	2	4	5	1	1	1.0	2	2013	8	14	3	15.25	33	1	1	1	5431	1.188333333	0.3519444439999999	0.265833333	0.2	0.0	0.0	0	0.283333333	2.29	0.86	0.0	0.367647
38834	8299	1	0	4	1	2	5	0.0	2	2013	8	14	3	7.0	68	0	1	2	5025	1.268333333	0.339444444	0.2188888889999999	0.0	0.410277778	0.0	0	0.281666667	0.0	0.84	0.0	0.244576
38838	8301	0	0	3	3	1	5	0.0	2	2013	8	14	3	10.0	77	0	1	2	3986	1.008055556	0.302222222	0.183611111	0.0	0.258055556	0.0	0	0.225	0.0	0.74	0.0	0.155556
38853	8305	0	1	3	3	6	5	0.0	2	2013	8	14	3	11.75	71	1	0	0	1534	0.415555556	0.119444444	0.0825	0.0	0.163888889	0.0	0	0.1125	0.0	0.31	0.0	0.162963
38868	8309	1	0	4	3	6	1	1.0	2	2013	8	15	4	13.0	45	1	1	1	1668	0.384722222	0.1047222219999999	0.085277778	0.0	0.103333333	0.0	0	0.092777778	1.5	0.29	0.0	0.0598802
38880	8310	2	2	1	3	1	5	0.0	2	2013	8	15	4	14.0	10	0	0	2	725	0.178611111	0.076944444	0.097777778	0.0	0.040277778	0.0	0	0.069722222	0.0	0.18	0.0	0.211155
38912	8313	1	0	4	3	1	5	0.0	2	2013	8	15	4	8.0	75	0	1	1	1061	0.323055556	0.0975	0.185	0.0	0.079444444	0.0	0	0.0975	0.0	0.25	0.0	0.0626781
38955	8327	0	0	3	1	1	1	1.0	2	2013	8	16	5	8.5	37	0	1	1	3550	0.8955555559999999	0.288055556	0.2175	0.0	0.370555556	0.092777778	1	0.3927777779999999	3.0	0.86	0.0	0.502829
38972	8332	1	1	4	3	1	5	0.0	2	2013	8	16	5	11.25	57	0	1	1	800	0.214722222	0.068611111	0.1863888889999999	0.0	0.0233333329999999	0.0	0	0.054444444	0.0	0.17	0.0	0.0612245
38993	8337	1	0	3	1	1	4	1.0	2	2013	8	16	5	8.0	25	0	1	1	7781	1.7875	0.5563888889999999	0.253611111	0.3	0.0	0.0	0	0.5508333329999999	2.35	1.41	10.5	0.688855
39000	8340	0	0	4	4	6	1	1.0	2	2013	8	16	5	7.0	39	0	1	0	6727	1.641388889	0.4483333329999999	0.238333333	0.233333333	0.192777778	0.1166666669999999	1	0.473055556	4.8	1.2	0.0	0.5096890000000001
39009	8340	1	9	1	3	6	1	1.0	2	2013	8	16	5	21.0	32	1	1	0	612	0.213611111	0.072777778	0.101944444	0.0	0.0625	0.0	0	0.121944444	1.5	0.28	0.0	0.250569
39023	8343	1	0	3	3	6	1	1.0	2	2013	8	17	6	13.0	32	1	0	0	975	0.257777778	0.065	0.121388889	0.0	0.101388889	0.0	0	0.145	1.5	0.38	0.0	0.337165
39025	8344	0	0	1	3	6	4	1.0	2	2013	8	17	6	16.5	43	1	1	0	917	0.220555556	0.071666667	0.088888889	0.0	0.071388889	0.0	0	0.081388889	1.5	0.18	0.0	0.16041
39038	8347	0	4	3	3	1	4	1.0	2	2013	8	17	6	23.0	49	0	1	2	11570	2.669444444	0.920833333	0.1411111109999999	0.4	0.0	0.2	2	0.805277778	3.35	2.1	0.0	0.656778
39061	8352	2	3	4	5	2	1	1.0	2	2013	8	17	6	13.0	27	0	1	1	2079	0.545277778	0.1866666669999999	0.116944444	0.0	0.2525	0.0	0	0.185277778	1.5	0.36	0.0	0.347826
39067	8353	0	3	4	5	1	1	1.0	2	2013	8	17	6	10.51666667	29	0	1	1	22259	5.082222222	1.638333333	0.4375	0.7	0.0	0.0	0	1.052222222	3.1	4.41	10.5	0.488384
39106	8359	4	0	4	3	2	1	0.0	2	2013	8	18	7	18.0	19	1	0	1	7561	1.801666667	0.496944444	0.314444444	0.233333333	0.0	0.0	0	0.364722222	1.5	1.25	0.0	0.362529
39117	8361	1	5	1	3	6	1	1.0	2	2013	8	18	7	14.75	42	1	1	0	1110	0.318055556	0.1025	0.121944444	0.0	0.173611111	0.0	0	0.137777778	1.5	0.3	0.0	0.391129
39120	8362	2	0	4	3	6	4	1.0	2	2013	8	18	7	11.0	23	0	1	0	1917	0.484444444	0.1447222219999999	0.153055556	0.0	0.138333333	0.0	0	0.155833333	1.5	0.39	0.0	0.1978609999999999
39150	8372	1	0	3	3	6	5	0.0	2	2013	8	19	1	13.5	73	0	0	0	6814	1.6177777780000002	0.499444444	0.296388889	0.2666666669999999	0.0	0.0	0	0.355833333	0.0	1.02	0.0	0.237315
39167	8376	1	0	4	4	2	1	1.0	2	2013	8	19	1	8.0	41	0	1	1	4939	1.346388889	0.41	0.275833333	0.0	0.3	0.0	0	0.3	1.5	0.83	0.0	0.350926
39169	8377	0	0	1	3	6	1	1.0	2	2013	8	19	1	16.0	49	1	1	0	2914	0.6547222220000001	0.211388889	0.066111111	0.0	0.211666667	0.0	0	0.178333333	1.5	0.44	10.5	0.595016
39176	8379	0	0	1	1	2	1	1.0	2	2013	8	19	1	15.75	57	1	0	1	866	0.2825	0.11	0.0922222219999999	0.0	0.070277778	0.0	0	0.0872222219999999	1.5	0.19	0.0	0.2292989999999999
39204	8387	0	3	3	1	1	4	1.0	2	2013	8	19	1	19.0	36	0	1	1	9053	2.167222222	0.783055556	0.2175	0.316666667	0.0	0.1166666669999999	1	0.567777778	1.85	1.81	0.0	0.594912
39222	8393	0	2	3	3	6	5	0.0	2	2013	8	20	2	12.25	74	1	0	0	1711	0.4008333329999999	0.1694444439999999	0.105	0.0	0.15	0.0	0	0.188611111	0.0	0.37	10.5	0.653903
39240	8395	1	1	4	3	1	5	0.0	2	2013	8	20	2	11.8	92	1	0	1	1474	0.435	0.106944444	0.162222222	0.0	0.1155555559999999	0.0	0	0.140555556	0.0	0.37	0.0	0.282609
39250	8398	1	0	3	1	1	1	1.0	2	2013	8	20	2	8.0	32	0	1	1	9491	2.316111111	0.685	0.203055556	0.1	0.113333333	0.083333333	1	0.6597222220000001	3.9	1.89	0.0	0.704421
39267	8402	0	7	2	3	2	5	0.0	2	2013	8	20	2	15.25	70	0	1	1	1192	0.292777778	0.080277778	0.13	0.0	0.053888889	0.0	0	0.07	0.0	0.19	0.0	0.0873016
39312	8411	1	2	3	3	1	5	0.0	2	2013	8	21	3	12.5	70	0	1	1	3636	0.932777778	0.301944444	0.267777778	0.1166666669999999	0.0	0.0	0	0.208333333	0.0	0.71	0.0	0.22
39343	8417	0	1	4	3	2	1	1.0	2	2013	8	21	3	14.66666667	44	0	1	2	6319	1.4847222219999998	0.455	0.1744444439999999	0.2166666669999999	0.0	0.0	0	0.3316666669999999	2.29	0.97	0.0	0.324121
39376	8423	1	0	4	3	1	1	1.0	2	2013	8	22	4	18.5	40	1	1	2	1123	0.288888889	0.108055556	0.123055556	0.0	0.111388889	0.0	0	0.124722222	1.5	0.27	0.0	0.151448
39392	8427	0	1	3	3	6	1	1.0	2	2013	8	22	4	22.0	27	1	1	0	9794	2.246388889	0.760277778	0.280277778	0.283333333	0.0	0.0	0	0.5119444439999999	2.6	1.44	0.0	0.4964729999999999
39420	8433	0	1	3	3	6	1	1.0	2	2013	8	23	5	15.0	70	1	0	0	1019	0.336111111	0.110833333	0.2022222219999999	0.0	0.0430555559999999	0.0	0	0.098888889	1.5	0.23	0.0	0.19382
39427	8435	1	0	4	3	1	1	1.0	2	2013	8	23	5	18.5	48	1	0	2	5451	1.361388889	0.407222222	0.178055556	0.0	0.375555556	0.0	0	0.384166667	1.5	1.12	0.0	0.456978
